manager,manager_brand,market,unit_count,miles_from_city_center,number_stories,property_quality,building_age,total_pop,land_area,pop_density,unemployed_perc,hs_diploma_perc,bachelors_perc,masters_perc,star_rating,aided_recognition,unaided_recognition,rating,area_type_Rural,area_type_Suburban,area_type_Urban,style_Garden,style_Hi-Rise,style_Low-Rise,style_Mid-Rise,style_Townhome,building_class_A,building_class_B,building_class_C
Greystar,0,"Atlanta, GA",192.0,0.9372940318363256,3.0,0.5848930890407037,36.0,2419.0,381213.0,0.0063455338616469,0.0909466721785862,0.3294749896651509,0.1405539479123604,0.107895824720959,3.0,0.363901018922853,0.1382823871906841,3.7,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",360.0,6.601327420872635,2.0,,42.0,2661.0,1409360.0,0.0018880910484191,0.037955655768508,0.0477264186396091,0.3716647876738068,0.1833897031191281,3.0,0.363901018922853,0.1382823871906841,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",227.0,2.8949782646670594,3.0,0.686129814743399,35.0,3673.0,3797708.0,0.0009671622989445,0.0258644160087122,0.1391233324258099,0.151919411924857,0.081949360196025,3.0,0.363901018922853,0.1382823871906841,3.7,0,0,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",264.0,9.382680679189644,3.0,0.734801712565952,27.0,4359.0,5985308.0,0.0007282833230971,0.0075705437026841,0.0653819683413627,0.2780454232622161,0.0963523743977976,4.0,0.363901018922853,0.1382823871906841,4.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",224.0,11.23707889674654,3.0,0.6780140517236473,21.0,2955.0,4397569.0,0.0006719621681888,0.0480541455160744,0.0957698815566835,0.1776649746192893,0.1932318104906937,4.0,0.363901018922853,0.1382823871906841,4.2,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",180.0,6.498705078627356,3.0,0.6072398511942463,25.0,2308.0,2860110.0,0.0008069619699941,0.0762564991334488,0.1897746967071057,0.2803292894280763,0.1286828422876949,4.0,0.363901018922853,0.1382823871906841,4.0,0,1,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",296.0,17.935211347681744,3.0,0.69688278576412,28.0,3689.0,3038794.0,0.0012139684361625,0.0233125508267823,0.0601789102737869,0.2274329086473299,0.0612632149634047,3.0,0.363901018922853,0.1382823871906841,3.3,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",164.0,2.083724840894808,5.0,0.6127287865259942,20.0,2157.0,1362108.0,0.001583574870715,0.0458970792767733,0.0264255910987482,0.3764487714418173,0.1121928604543347,4.0,0.363901018922853,0.1382823871906841,3.4,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",502.0,17.00699856525728,3.0,0.7127169679681499,47.0,4583.0,3158755.0,0.0014508880872369,0.0187650010909884,0.1042984944359589,0.2103425703687541,0.0305476761946323,2.0,0.363901018922853,0.1382823871906841,3.1,0,1,0,1,0,0,0,0,0,0,1
Greystar,0,"Atlanta, GA",252.0,15.826213379942772,2.0,0.6046982995654486,59.0,2614.0,2156547.0,0.0012121228983184,0.0145371078806426,0.2739097169089518,0.1262433052792655,0.0493496557000765,3.0,0.363901018922853,0.1382823871906841,4.1,0,0,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",437.0,6.250083580436963,3.0,0.6861605572935615,40.0,4269.0,4192109.0,0.0010183418417794,0.0283438744436636,0.0421644413211525,0.3354415553993909,0.1168892012180838,4.0,0.363901018922853,0.1382823871906841,3.2,0,1,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",227.0,3.7303744687681046,5.0,0.7745376058985045,19.0,2047.0,617431.0,0.0033153502172712,0.033219345383488,0.126038104543234,0.167562286272594,0.0977039570102589,4.0,0.363901018922853,0.1382823871906841,3.9,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",188.0,2.193340012486293,5.0,0.6669643331515163,16.0,2322.0,1173939.0,0.0019779562651892,0.0516795865633074,0.127906976744186,0.1042204995693367,0.0348837209302325,4.0,0.363901018922853,0.1382823871906841,3.7,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",249.0,0.3946568640956712,4.0,0.6950204012303167,18.0,3209.0,822057.0,0.0039036222549044,0.0,0.0324088501090682,0.2935493923340604,0.2240573387348083,4.0,0.363901018922853,0.1382823871906841,3.6,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",152.0,1.4570635173825996,5.0,0.7086792969881598,18.0,3937.0,727699.0,0.0054102039442131,0.016256032512065,0.0444500889001778,0.3477266954533909,0.1889763779527559,4.0,0.363901018922853,0.1382823871906841,3.7,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",266.0,1.4540249551845892,5.0,0.7086792969881598,23.0,3937.0,727699.0,0.0054102039442131,0.016256032512065,0.0444500889001778,0.3477266954533909,0.1889763779527559,4.0,0.363901018922853,0.1382823871906841,3.7,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",186.0,2.1864554674880416,3.0,0.7648949875406422,36.0,4157.0,3591323.0,0.0011575121480301,0.0488332932403175,0.0714457541496271,0.4135193649266298,0.1765696415684387,3.0,0.363901018922853,0.1382823871906841,3.3,0,0,1,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",364.0,1.2976760740400357,4.0,0.69337271905241,18.0,4268.0,732992.0,0.0058227102069326,0.0161668228678537,0.0393626991565135,0.3376288659793814,0.1804123711340206,4.0,0.363901018922853,0.1382823871906841,3.2,0,0,0,0,0,0,1,0,0,1,0
Greystar,1,"Atlanta, GA",255.0,14.565357768648544,3.0,0.7234977916871228,38.0,4735.0,2289792.0,0.0020678734138297,0.0183738120380147,0.1296726504751847,0.2475184794086589,0.1229144667370644,4.0,0.363901018922853,0.1382823871906841,4.0,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",210.0,12.546417597944052,2.0,0.6274964852813748,39.0,4154.0,1591044.0,0.0026108643129919,0.0168512277323062,0.0808858931150698,0.1025517573423206,0.0168512277323062,3.0,0.363901018922853,0.1382823871906841,3.0,0,0,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",357.0,7.549753641303398,4.0,0.7801112544043957,19.0,2410.0,1540540.0,0.0015643865138198,0.0141078838174273,0.0784232365145228,0.2531120331950207,0.2058091286307053,4.0,0.363901018922853,0.1382823871906841,3.5,0,1,0,0,0,0,1,0,0,1,0
Greystar,1,"Atlanta, GA",312.0,6.825909272549496,2.0,0.7291797831591691,41.0,4057.0,2315057.0,0.0017524406526491,0.0362336701996549,0.0951441952181414,0.2267685481883165,0.0663051515898447,3.0,0.363901018922853,0.1382823871906841,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",254.0,1.007438482019234,3.0,0.6641943853863567,27.0,2056.0,852777.0,0.0024109468243163,0.0277237354085603,0.1274319066147859,0.2431906614785992,0.1867704280155642,4.0,0.363901018922853,0.1382823871906841,4.1,0,0,1,0,0,0,0,1,0,1,0
Greystar,0,"Atlanta, GA",268.0,15.267968892208849,2.0,0.6205245196264226,25.0,2240.0,2213555.0,0.0010119468456848,0.0174107142857142,0.0366071428571428,0.2125,0.053125,4.0,0.363901018922853,0.1382823871906841,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",489.0,15.728004547664424,2.0,0.6668473245826457,52.0,2962.0,2757692.0,0.0010740865912509,0.0266711681296421,0.1171505739365293,0.1816340310600945,0.0395003376097231,3.0,0.363901018922853,0.1382823871906841,3.2,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",300.0,24.122446506961342,2.0,0.7148693011585812,17.0,8180.0,22557988.0,0.0003626209926168,0.0127139364303178,0.1509779951100244,0.1574572127139364,0.0816625916870415,3.0,0.363901018922853,0.1382823871906841,3.6,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",155.0,0.4845247697335272,20.0,0.7307360960165521,17.0,3209.0,822057.0,0.0039036222549044,0.0,0.0324088501090682,0.2935493923340604,0.2240573387348083,4.0,0.363901018922853,0.1382823871906841,4.9,0,0,0,0,1,0,0,0,1,0,0
Greystar,1,"Atlanta, GA",240.0,19.9270394036195,3.0,0.6832389426969143,24.0,2811.0,1428911.0,0.0019672323888611,0.0341515474919957,0.1362504446816079,0.1522589825684809,0.0597652081109925,3.0,0.363901018922853,0.1382823871906841,4.0,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",192.0,24.009760528205256,3.0,0.7193316073242978,25.0,3701.0,4051046.0,0.0009135912058268,0.0564712239935152,0.1972439881113212,0.165090516076736,0.0281005133747635,3.0,0.363901018922853,0.1382823871906841,3.7,0,1,0,1,0,0,0,0,0,1,0
Greystar,1,"Atlanta, GA",397.0,1.909488746791829,4.0,0.7130628776434546,15.0,4976.0,5144125.0,0.0009673170850241,0.0022106109324758,0.0146704180064308,0.3611334405144694,0.2017684887459807,4.0,0.363901018922853,0.1382823871906841,4.0,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",175.0,22.762796052324163,3.0,0.5893244190745041,15.0,4573.0,5486517.0,0.0008334978274923,0.0078722938989722,0.1430133391646621,0.1303301989940958,0.0467964137327793,4.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",270.0,14.118834781608962,3.0,0.7198189609190997,24.0,5152.0,7956448.0,0.0006475251267902,0.0219332298136645,0.1104425465838509,0.123641304347826,0.0223214285714285,3.0,0.363901018922853,0.1382823871906841,3.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",350.0,11.096381015811811,4.0,0.7016156875399605,7.0,3428.0,18153168.0,0.0001888375626777,0.0376312718786464,0.1038506417736289,0.1861143523920653,0.1624854142357059,3.0,0.363901018922853,0.1382823871906841,3.5,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",192.0,3.1688871527630504,3.0,0.6885143430384988,18.0,5032.0,3612957.0,0.0013927649844711,0.0180842607313195,0.0888314785373608,0.2672893481717011,0.1522257551669316,4.0,0.363901018922853,0.1382823871906841,3.9,0,1,0,0,0,1,0,0,1,0,0
Greystar,0,"Atlanta, GA",160.0,0.9716828676941016,5.0,0.7155135654457877,17.0,3791.0,2491859.0,0.0015213541376137,0.0047480875758375,0.0395673964653125,0.273806383539963,0.3223423898707465,4.0,0.363901018922853,0.1382823871906841,4.2,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",215.0,3.0354397875140213,4.0,0.711122222773925,12.0,4696.0,2403002.0,0.0019542222603227,0.0059625212947189,0.0651618398637138,0.3277257240204429,0.198892674616695,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,1,0,0,1,0
Greystar,1,"Atlanta, GA",217.0,9.414999744789434,3.0,0.6271443416373899,24.0,2548.0,2465002.0,0.0010336705609163,0.0,0.1577708006279435,0.0906593406593406,0.0392464678178963,4.0,0.363901018922853,0.1382823871906841,4.4,0,0,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",329.0,1.0341321005466526,23.0,0.8147255377743929,10.0,3547.0,672395.0,0.00527517307535,0.0947279391034677,0.0425711869185226,0.3701719763180152,0.2509162672681139,5.0,0.363901018922853,0.1382823871906841,4.2,0,0,1,0,1,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",230.0,2.918291216125162,4.0,0.7613652160600566,11.0,4696.0,2403002.0,0.0019542222603227,0.0059625212947189,0.0651618398637138,0.3277257240204429,0.198892674616695,4.0,0.363901018922853,0.1382823871906841,4.0,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",222.0,2.250756876858316,6.0,0.7564607522648232,10.0,3679.0,1225600.0,0.0030017950391644,0.0070671378091872,0.0201141614569176,0.3240010872519706,0.2397390595270453,4.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",164.0,2.255498097140353,4.0,0.7899246833918774,9.0,2297.0,536048.0,0.0042850640241172,0.0152372659991292,0.0979538528515455,0.4114061819764911,0.1806704397039616,4.0,0.363901018922853,0.1382823871906841,4.7,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",216.0,0.6187351359780928,6.0,0.6186150127786465,14.0,4883.0,3557837.0,0.0013724631004736,0.0253942248617653,0.0950235510956379,0.2607003891050584,0.1417161580995289,4.0,0.363901018922853,0.1382823871906841,4.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",167.0,5.268817485540759,5.0,0.7172283586925778,9.0,4538.0,1280522.0,0.0035438672666303,0.0568532393124724,0.1022476862053768,0.1414720141031291,0.1148082855883649,4.0,0.363901018922853,0.1382823871906841,,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",332.0,0.1826879709829064,8.0,0.8293202942837797,8.0,3229.0,935254.0,0.0034525380271027,0.0009290802105915,0.0108392691235676,0.2285537318055125,0.2105915144007432,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",283.0,3.1271181154441243,5.0,0.7037349080678396,8.0,5032.0,3612957.0,0.0013927649844711,0.0180842607313195,0.0888314785373608,0.2672893481717011,0.1522257551669316,3.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",375.0,0.3801324309891352,6.0,0.821342333634378,8.0,2491.0,504024.0,0.0049422249734139,0.0268968285828984,0.0180650341228422,0.4287434765154556,0.1633881975110397,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",165.0,1.675064814121857,4.0,0.620244449524232,10.0,3382.0,722375.0,0.004681778854473,0.02602010644589,0.0319337670017741,0.3976936723832052,0.2060910703725606,4.0,0.363901018922853,0.1382823871906841,,0,0,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",278.0,6.1475998339306575,7.0,0.7410692950611895,7.0,5920.0,4281259.0,0.001382770815781,0.0493243243243243,0.0760135135135135,0.2756756756756757,0.1755067567567567,4.0,0.363901018922853,0.1382823871906841,3.8,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",274.0,8.936222360437824,4.0,0.6832844236193465,10.0,7280.0,3328729.0,0.0021870209320133,0.0174450549450549,0.1071428571428571,0.1199175824175824,0.0561813186813186,4.0,0.363901018922853,0.1382823871906841,4.0,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",198.0,0.609502507338964,22.0,0.8445436445667638,8.0,2840.0,275116.0,0.0103229183326305,0.0144366197183098,0.0457746478873239,0.3623239436619718,0.2820422535211268,4.0,0.363901018922853,0.1382823871906841,4.7,0,0,1,0,1,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",328.0,0.8899970350357529,28.0,0.8891815101945558,6.0,3098.0,1253179.0,0.0024721129224157,0.0429309231762427,0.0674628792769528,0.3563589412524209,0.1471917366042608,5.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",220.0,4.515626082454916,5.0,0.7922631801759641,8.0,3807.0,1570737.0,0.0024237030132988,0.0832676648279485,0.1174152876280535,0.4116101917520357,0.0291568163908589,4.0,0.363901018922853,0.1382823871906841,4.1,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",168.0,11.212988035930454,4.0,0.7510522439088304,7.0,5197.0,3609609.0,0.0014397681300107,0.0265537810275158,0.0531075620550317,0.2932461035212623,0.2183952280161631,4.0,0.363901018922853,0.1382823871906841,4.8,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",336.0,0.9963326645512792,17.0,0.8355891213313236,5.0,2245.0,796143.0,0.0028198451785671,0.065478841870824,0.1799554565701559,0.220044543429844,0.1363028953229398,5.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",294.0,1.8580491622401687,5.0,0.7813846011902607,7.0,3567.0,4842925.0,0.0007365383523387,0.0350434538828146,0.0709279506588169,0.2910008410428932,0.1777403980936361,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",140.0,10.222481826377397,4.0,0.8317661091912756,4.0,1793.0,2131324.0,0.0008412611128106,0.0513106525376464,0.0630228667038483,0.2799776910206358,0.0663692136084774,4.0,0.363901018922853,0.1382823871906841,4.7,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",270.0,6.477325567039832,6.0,0.7316601942402416,5.0,3777.0,3892044.0,0.0009704412385882,0.0140323007678051,0.0839290442149854,0.2345777071750066,0.1821551495896214,4.0,0.363901018922853,0.1382823871906841,4.2,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",258.0,1.606062083889718,4.0,0.8143181223717947,6.0,1547.0,604078.0,0.0025609275623346,0.0,0.0555914673561732,0.453781512605042,0.1370394311570782,4.0,0.363901018922853,0.1382823871906841,3.7,0,0,1,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",283.0,5.671920215170922,6.0,0.8498984239079294,4.0,1965.0,1604390.0,0.0012247645522597,0.0361323155216284,0.1333333333333333,0.2783715012722646,0.055470737913486,4.0,0.363901018922853,0.1382823871906841,5.0,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",340.0,0.3841080190747212,14.0,0.8189371776244482,3.0,3229.0,935254.0,0.0034525380271027,0.0009290802105915,0.0108392691235676,0.2285537318055125,0.2105915144007432,5.0,0.363901018922853,0.1382823871906841,4.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",269.0,34.63150801177291,3.0,0.813169409308741,3.0,6323.0,7329949.0,0.0008626253743375,0.0102799304127787,0.1701723865253835,0.1439190257789024,0.0574094575359797,4.0,0.363901018922853,0.1382823871906841,4.8,1,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",354.0,3.963201343499155,6.0,0.8297944375371509,3.0,2528.0,1264891.0,0.0019985911829556,0.1119462025316455,0.0454905063291139,0.2555379746835443,0.142009493670886,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",281.0,0.8494481260609272,32.0,0.8502064095573086,2.0,1859.0,1555434.0,0.0011951648221653,0.0279720279720279,0.0328133405056482,0.2264658418504572,0.2614308768154922,5.0,0.363901018922853,0.1382823871906841,4.3,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",291.0,2.469002079639734,6.0,0.8457161579813278,3.0,1923.0,1175667.0,0.0016356672425099,0.0504420176807072,0.0847633905356214,0.2724908996359854,0.3052522100884035,4.0,0.363901018922853,0.1382823871906841,4.9,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",314.0,3.830863892282134,4.0,0.8318891329468837,3.0,2643.0,1151117.0,0.0022960307249393,0.0189178963299281,0.1328036322360953,0.1910707529322739,0.1343170639424896,4.0,0.363901018922853,0.1382823871906841,4.2,0,1,0,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",284.0,0.878271299768405,16.0,0.8581961860852252,3.0,2056.0,852777.0,0.0024109468243163,0.0277237354085603,0.1274319066147859,0.2431906614785992,0.1867704280155642,5.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,1,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",320.0,22.73221773269284,5.0,0.7717038906666781,3.0,8289.0,11685480.0,0.0007093418498854,0.0189407648691036,0.0568222946073108,0.2408010616479672,0.1091808420798648,4.0,0.363901018922853,0.1382823871906841,,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",291.0,0.5261554897942772,7.0,,1.0,3209.0,822057.0,0.0039036222549044,0.0,0.0324088501090682,0.2935493923340604,0.2240573387348083,4.0,0.363901018922853,0.1382823871906841,4.9,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",295.0,7.84881340188443,5.0,0.7650345437798742,2.0,2910.0,5307102.0,0.0005483218524912,0.0072164948453608,0.1542955326460481,0.2378006872852233,0.0989690721649484,4.0,0.363901018922853,0.1382823871906841,4.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",310.0,30.22268617813181,4.0,0.8268399977684022,2.0,4561.0,16793346.0,0.0002715956665217,0.0179785134838851,0.0822188116641087,0.1975443981582986,0.0607322955492216,4.0,0.363901018922853,0.1382823871906841,4.8,0,1,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",239.0,9.219695299629748,2.0,0.8889999693344389,1.0,2320.0,2337613.0,0.0009924653909778,0.1336206896551724,0.2409482758620689,0.1211206896551724,0.0797413793103448,4.0,0.363901018922853,0.1382823871906841,4.5,0,0,0,0,0,0,0,1,1,0,0
Greystar,0,"Atlanta, GA",278.0,2.2791423265086084,5.0,0.8496069739855039,2.0,2468.0,1396075.0,0.0017678133338108,0.0757698541329011,0.1154781199351701,0.1709886547811993,0.1649108589951377,4.0,0.363901018922853,0.1382823871906841,4.6,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",331.0,21.74693274211465,4.0,0.7486716405586308,1.0,4145.0,5474276.0,0.0007571777528206,0.004583835946924,0.1013268998793727,0.2089264173703257,0.1189384800965018,5.0,0.363901018922853,0.1382823871906841,4.6,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",315.0,34.65742847034858,3.0,0.756784487572037,2.0,5744.0,22562090.0,0.0002545863437296,0.0165389972144846,0.1573816155988858,0.0675487465181058,0.0410863509749303,4.0,0.363901018922853,0.1382823871906841,4.8,0,1,0,1,0,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",270.0,6.61881372710998,4.0,0.740715214269531,3.0,5983.0,8315723.0,0.0007194804348341,0.0314223633628614,0.0651846899548721,0.3386261073040281,0.10546548554237,4.0,0.363901018922853,0.1382823871906841,4.7,0,0,0,0,0,0,1,0,1,0,0
Greystar,0,"Atlanta, GA",336.0,29.49567508892116,3.0,0.8188947447838877,2.0,2751.0,60506666.0,4.546606484647493e-05,0.0283533260632497,0.2533624136677572,0.1613958560523446,0.0425299890948745,4.0,0.363901018922853,0.1382823871906841,4.4,0,1,0,0,0,1,0,0,0,1,0
Greystar,1,"Atlanta, GA",342.0,2.4103536235770977,6.0,0.9298087965443892,2.0,4157.0,3591323.0,0.0011575121480301,0.0488332932403175,0.0714457541496271,0.4135193649266298,0.1765696415684387,4.0,0.363901018922853,0.1382823871906841,4.8,0,0,1,0,0,0,1,0,0,1,0
Greystar,0,"Atlanta, GA",395.0,12.328534511171371,3.0,0.8446084790508179,2.0,4407.0,4040315.0,0.0010907565375471,0.0192874971636033,0.1847061493079192,0.1520308599954617,0.0267755842977081,4.0,0.363901018922853,0.1382823871906841,4.8,0,0,0,1,0,0,0,0,1,0,0
Greystar,0,"Atlanta, GA",360.0,12.59676407312335,3.0,0.831900053291878,2.0,3888.0,22307046.0,0.0001742947049107,0.0015432098765432,0.0203189300411522,0.2039609053497942,0.1054526748971193,4.0,0.363901018922853,0.1382823871906841,4.1,0,1,0,1,0,0,0,0,0,1,0
Greystar,0,"Atlanta, GA",280.0,8.724756531722631,5.0,0.7933103160756105,1.0,4617.0,4149886.0,0.0011125606823898,0.0030322720381199,0.1306042884990253,0.0976824777994368,0.0210093134069742,3.0,0.363901018922853,0.1382823871906841,4.4,0,0,0,0,0,0,1,0,0,1,0
Greystar,1,"Atlanta, GA",282.0,16.751793833875407,3.0,0.7700714256082263,1.0,5374.0,10127549.0,0.0005306318438943,0.0320059545962039,0.1540751767770748,0.182917752139933,0.0519166356531447,4.0,0.363901018922853,0.1382823871906841,4.9,0,1,0,0,0,0,0,1,0,1,0
Greystar,0,"Atlanta, GA",240.0,36.01371334829778,3.0,0.7836923049046443,2.0,2600.0,16660500.0,0.0001560577413643,0.0234615384615384,0.1765384615384615,0.0292307692307692,0.0492307692307692,4.0,0.363901018922853,0.1382823871906841,4.7,0,0,0,0,0,1,0,0,1,0,0
Greystar,0,"Atlanta, GA",250.0,28.430806862861232,3.0,,1.0,3937.0,9084322.0,0.0004333840213942,0.0426720853441706,0.1617983235966472,0.0670561341122682,0.0193040386080772,4.0,0.363901018922853,0.1382823871906841,4.9,0,0,0,1,0,0,0,0,0,1,0
MAA,1,"Atlanta, GA",498.0,17.3636873373436,4.0,0.764124966596565,23.0,5193.0,3185907.0,0.0016299910826022,0.0348546119776622,0.1334488734835355,0.2305025996533795,0.0182938571153475,4.0,0.2838427947598253,0.081513828238719,4.3,0,1,0,0,0,0,1,0,0,1,0
MAA,1,"Atlanta, GA",332.0,13.259402778059098,4.0,0.6890336176895202,26.0,2698.0,3400047.0,0.0007935184425391,0.0022238695329873,0.0541141586360266,0.2861378799110452,0.0229799851742031,3.0,0.2838427947598253,0.081513828238719,4.4,0,1,0,0,0,0,1,0,0,1,0
MAA,1,"Atlanta, GA",425.0,12.889368116007502,3.0,0.7482669882845081,28.0,2926.0,7287696.0,0.0004014986355083,0.0194805194805194,0.0960355434039644,0.2450444292549555,0.0775803144224196,3.0,0.2838427947598253,0.081513828238719,4.3,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Atlanta, GA",213.0,1.2177448577412504,3.0,0.6264689853195997,28.0,4041.0,1846251.0,0.0021887598165146,0.0118782479584261,0.0240039594159861,0.3610492452363276,0.2316258351893095,3.0,0.2838427947598253,0.081513828238719,4.2,0,0,0,1,0,0,0,0,0,1,0
MAA,1,"Atlanta, GA",216.0,11.66534442470886,2.0,0.7502499669690941,33.0,4639.0,5093501.0,0.0009107684478711,0.0090536753610691,0.1687863763742186,0.1345117482215994,0.0829920241431343,4.0,0.2838427947598253,0.081513828238719,4.2,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Atlanta, GA",688.0,3.2913425588023357,4.0,0.7192847665838427,29.0,3356.0,1842442.0,0.0018214956020325,0.019368295589988,0.0294994040524433,0.3983909415971394,0.1129320619785458,3.0,0.2838427947598253,0.081513828238719,4.2,0,0,1,0,0,0,1,0,0,1,0
MAA,1,"Atlanta, GA",735.0,3.494522554321512,3.0,0.6576861890464931,36.0,4018.0,1667279.0,0.0024099145973769,0.0194126431060228,0.0457939273270283,0.3780487804878049,0.156794425087108,4.0,0.2838427947598253,0.081513828238719,4.0,0,1,0,1,0,0,0,0,0,1,0
MAA,1,"Atlanta, GA",558.0,1.8526834319173964,4.0,0.6516328824396623,35.0,4939.0,7759910.0,0.0006364764539794,0.022069244786394,0.0115407977323344,0.3350880745090099,0.1826280623608017,4.0,0.2838427947598253,0.081513828238719,4.1,0,0,1,0,0,0,1,0,0,1,0
